0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.535868000000000000e+09,1.443564356435643603e+01,7.603960396039603609e+00,4.950495049504950729e-02,1.898163031915774401e-01,1.546904168709522520e-01,6.554932735934115851e-01
1.535954400000000000e+09,1.428712871287128650e+01,2.408910891089108830e+01,3.960396039603960444e-02,1.813237626326851260e-01,1.747063309193985225e-01,6.439698994307234692e-01
1.536040800000000000e+09,1.348039215686274517e+01,2.400000000000000000e+01,9.803921568627450844e-03,2.327850981633745042e-01,1.513069050532637738e-01,6.159079865935970233e-01
1.536127200000000000e+09,1.092156862745098067e+01,5.617647058823528994e+00,2.941176470588235253e-02,2.207533334400139657e-01,1.623315373435616493e-01,6.169151168535736973e-01
1.536213600000000000e+09,9.450980392156862919e+00,1.390196078431372584e+01,2.941176470588235253e-02,2.125872909730555926e-01,1.998386950067737589e-01,5.875740065878513052e-01
1.536300000000000000e+09,1.260784313725490158e+01,8.892156862745098422e+00,4.901960784313725422e-02,1.880477953008284631e-01,1.669841774958459868e-01,6.449680188122917102e-01
1.536386400000000000e+09,1.795049504950495134e+01,4.163366336633663423e+01,1.980198019801980222e-02,1.933303918541953159e-01,1.857651520133166145e-01,6.209044463858746088e-01
1.536472800000000000e+09,1.179411764705882426e+01,3.947058823529411598e+01,4.901960784313725422e-02,2.342348825734327789e-01,1.817570070863938902e-01,5.840081026156743738e-01
1.536559200000000000e+09,1.407843137254901933e+01,2.413725490196078383e+01,3.921568627450980338e-02,1.762928477871943955e-01,1.831779586808646443e-01,6.405291840726253794e-01
1.536645600000000000e+09,2.059405940594059459e+01,6.198019801980198196e+00,5.940594059405940319e-02,1.661649064188546465e-01,1.608336583462239566e-01,6.730014310024752255e-01
1.536732000000000000e+09,1.491089108910891170e+01,2.132673267326732613e+01,6.930693069306931298e-02,2.174935508427200959e-01,1.980632508155142912e-01,5.844431939248991847e-01
1.536818400000000000e+09,1.790099009900990268e+01,2.548514851485148469e+01,8.910891089108910479e-02,1.852340417738893297e-01,1.796165829487513799e-01,6.351493675224851865e-01
1.536904800000000000e+09,1.367326732673267387e+01,1.403960396039603964e+01,2.970297029702970160e-02,2.002982951258078792e-01,1.995771683863188928e-01,6.001245269533430626e-01
1.536991200000000000e+09,1.529411764705882426e+01,9.421568627450980671e+00,6.862745098039216285e-02,2.139380738029585116e-01,1.680227298581717099e-01,6.180391846334233330e-01
1.537077600000000000e+09,1.501980198019801982e+01,5.663366336633663067e+00,3.960396039603960444e-02,1.958013471345057543e-01,1.567096409415549563e-01,6.474890050911666917e-01
1.537164000000000000e+09,1.866336633663366484e+01,8.128712871287127939e+00,6.930693069306931298e-02,2.029860023833294780e-01,1.447178442353880545e-01,6.522961501585374799e-01
1.537250400000000000e+09,1.144117647058823550e+01,2.593137254901960631e+01,3.921568627450980338e-02,2.009468028029682551e-01,1.669262712821364403e-01,6.321269170034164997e-01
1.537336800000000000e+09,1.349504950495049549e+01,2.303960396039603964e+01,3.960396039603960444e-02,2.191505494094131146e-01,1.797042350183324089e-01,6.011452008370715694e-01
1.537423200000000000e+09,1.573267326732673332e+01,6.835643564356435320e+01,7.920792079207920888e-02,1.937090996837261825e-01,1.680373677817901812e-01,6.382535250470189325e-01
1.537509600000000000e+09,1.509900990099009910e+01,8.128712871287127939e+00,4.950495049504950729e-02,2.029591624044103093e-01,1.696409602824709151e-01,6.273998692631721497e-01
1.537596000000000000e+09,1.095049504950495134e+01,2.450495049504950629e+01,9.900990099009901110e-03,2.337011882832439880e-01,1.800770354595514766e-01,5.862217626654275815e-01
1.537682400000000000e+09,1.756435643564356397e+01,9.960396039603960361e+00,1.188118811881188064e-01,1.810451208954990399e-01,1.566250694196412996e-01,6.623297997630468448e-01
1.537768800000000000e+09,1.661764705882352899e+01,1.281372549019607909e+01,2.941176470588235253e-02,1.728986752511677827e-01,1.763030618575273656e-01,6.507982563446549351e-01
1.537855200000000000e+09,1.838235294117647101e+01,2.046078431372549034e+01,2.941176470588235253e-02,1.670553353067268376e-01,1.669460126819709844e-01,6.659986443963705760e-01
1.537941600000000000e+09,1.783333333333333215e+01,4.872549019607842702e+00,9.803921568627450844e-02,2.018775410365824530e-01,1.799422734709200944e-01,6.181801737231367166e-01
1.538028000000000000e+09,1.250495049504950451e+01,4.068316831683168289e+01,2.970297029702970160e-02,2.026826458254663010e-01,1.528335741195495645e-01,6.444837742365232547e-01
1.538114400000000000e+09,2.006930693069307026e+01,4.930693069306930632e+00,2.970297029702970160e-02,2.141434942916183304e-01,1.702334291928696841e-01,6.156230694291615624e-01
1.538200800000000000e+09,1.227722772277227747e+01,1.217821782178217838e+01,2.970297029702970160e-02,1.973011009948383576e-01,1.722277849267172256e-01,6.304711072456719023e-01
1.538287200000000000e+09,9.823529411764706509e+00,2.092156862745098067e+01,9.803921568627450844e-03,2.329282392108557309e-01,1.930936261116728003e-01,5.739781272177603144e-01
1.538373600000000000e+09,1.681188118811881083e+01,1.373267326732673332e+01,9.900990099009901457e-02,2.020913324051416826e-01,1.608747324565112102e-01,6.370339263414982467e-01
1.538460000000000000e+09,1.891089108910891170e+01,1.000000000000000000e+00,3.960396039603960444e-02,1.779952845766697711e-01,1.637396993355290653e-01,6.582650115141773783e-01
