0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.459663200000000000e+09,1.496000000000000085e+01,1.069999999999999929e+01,5.999999999999999778e-02,2.002036877907812651e-01,1.960488299280405133e-01,6.037474738061427981e-01
1.459749600000000000e+09,1.511224489795918302e+01,3.005102040816326436e+01,3.061224489795918297e-02,2.479607551263607323e-01,2.035635967016676262e-01,5.484756383360648302e-01
1.459836000000000000e+09,6.839999999999999858e+00,1.878999999999999915e+01,2.000000000000000042e-02,2.643293039873242378e-01,1.953664773050695636e-01,5.403042080998420316e-01
1.459922400000000000e+09,9.539999999999999147e+00,7.200000000000000178e+00,1.000000000000000021e-02,2.577638857811689332e-01,1.914942409098148446e-01,5.507418632507323775e-01
1.460008800000000000e+09,1.091000000000000014e+01,1.010999999999999943e+01,0.000000000000000000e+00,2.476446233689784948e-01,1.999338274635374668e-01,5.524215386435389341e-01
1.460095200000000000e+09,1.653000000000000114e+01,1.533999999999999986e+01,7.000000000000000666e-02,2.686052521411329552e-01,2.016446720343083032e-01,5.297500665485859184e-01
1.460181600000000000e+09,1.340000000000000036e+01,1.214000000000000057e+01,1.000000000000000021e-02,2.427808937896042962e-01,2.011731972079724151e-01,5.560458951815963058e-01
1.460268000000000000e+09,1.260999999999999943e+01,1.892000000000000171e+01,5.000000000000000278e-02,2.506385155301540935e-01,2.031838273257017269e-01,5.461776478588581396e-01
1.460354400000000000e+09,2.084523809523809490e+01,1.311904761904761862e+01,2.380952380952380820e-02,2.064214029260689198e-01,1.957706344158699208e-01,5.978079517593696268e-01
1.460440800000000000e+09,7.830000000000000071e+00,2.357000000000000028e+01,1.000000000000000021e-02,2.531299986876547337e-01,2.002989611495286093e-01,5.465710296481848252e-01
1.460527200000000000e+09,1.086999999999999922e+01,1.023000000000000043e+01,2.000000000000000042e-02,2.465927292034029994e-01,1.875330424681306007e-01,5.658742147684097112e-01
1.460613600000000000e+09,1.762999999999999901e+01,1.111999999999999922e+01,1.000000000000000021e-02,2.056618161033839098e-01,1.994218289013952039e-01,5.949163441359996973e-01
