0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
1.501653600000000000e+09,4.275000000000000000e+01,1.357000000000000028e+01,2.200000000000000011e-01,2.239883351325988869e-01,4.216367613337934084e-01,1.914374891724437422e+00
1.501740000000000000e+09,2.551000000000000156e+01,6.839999999999999858e+00,4.000000000000000083e-02,1.927339741867035716e-01,3.694236505590379194e-01,1.247842364255338898e+00
1.501826400000000000e+09,5.496000000000000085e+01,1.857000000000000028e+01,1.199999999999999956e-01,2.943504447489976861e-01,3.870460672583431183e-01,1.858603479750454479e+00
1.501912800000000000e+09,5.892999999999999972e+01,1.375000000000000000e+01,1.100000000000000006e-01,3.080031158775091149e-01,4.360361859574913845e-01,1.945960681661963454e+00
1.501999200000000000e+09,5.375000000000000000e+01,1.082000000000000028e+01,1.199999999999999956e-01,3.428081177733838802e-01,3.764047345891594620e-01,2.120787129998207288e+00
1.502085600000000000e+09,2.601000000000000156e+01,1.064000000000000057e+01,5.999999999999999778e-02,2.470061781257391065e-01,2.386096548009663809e-01,1.004384152218699366e+00
1.502172000000000000e+09,3.239999999999999858e+01,1.960000000000000142e+01,1.300000000000000044e-01,3.093884412571787923e-01,3.173554661031812163e-01,1.423256074264645621e+00
1.502258400000000000e+09,5.527000000000000313e+01,1.271000000000000085e+01,1.300000000000000044e-01,2.861452460754662641e-01,3.105475335381925328e-01,1.613307205736637107e+00
1.502344800000000000e+09,3.782999999999999829e+01,2.346999999999999886e+01,5.999999999999999778e-02,3.007394221611320861e-01,3.189956343080848633e-01,1.440264930613339045e+00
1.502431200000000000e+09,7.062000000000000455e+01,1.317999999999999972e+01,8.999999999999999667e-02,3.010394093114882597e-01,4.055763419438153661e-01,1.833384238816797795e+00
1.502517600000000000e+09,8.090999999999999659e+01,4.015999999999999659e+01,2.300000000000000100e-01,4.955783934611827091e-01,6.178732889052480637e-01,3.196548311971127987e+00
1.502604000000000000e+09,5.725999999999999801e+01,2.023999999999999844e+01,2.099999999999999922e-01,3.025243778061121880e-01,3.512156503088772475e-01,1.896259954236447776e+00
1.502690400000000000e+09,4.870000000000000284e+01,5.345000000000000284e+01,1.700000000000000122e-01,2.490034291613847095e-01,2.753033325728029279e-01,1.485693220570683426e+00
1.502776800000000000e+09,3.370000000000000284e+01,1.442999999999999972e+01,1.100000000000000006e-01,2.462790575623512168e-01,2.512626118212938353e-01,1.162458320483565233e+00
1.502863200000000000e+09,3.728000000000000114e+01,1.550999999999999979e+01,5.000000000000000278e-02,1.983720663934946116e-01,2.728291397634893811e-01,1.168798781931400299e+00
1.502949600000000000e+09,4.310999999999999943e+01,2.085999999999999943e+01,5.999999999999999778e-02,2.681294480711221562e-01,5.327076954115181895e-01,1.299162855371832848e+00
1.503036000000000000e+09,3.410000000000000142e+01,8.509999999999999787e+00,1.799999999999999933e-01,2.120542379096150287e-01,2.353988877311349037e-01,9.625468622148036779e-01
1.503122400000000000e+09,2.764000000000000057e+01,3.039000000000000057e+01,1.199999999999999956e-01,1.801635982282459858e-01,2.890692154224961952e-01,1.020767168626189214e+00
1.503208800000000000e+09,4.839999999999999858e+01,2.217000000000000171e+01,1.300000000000000044e-01,2.702328166365623452e-01,3.454506824165582413e-01,1.414316488504409719e+00
1.503295200000000000e+09,6.860999999999999943e+01,1.280000000000000071e+01,1.900000000000000022e-01,3.043568981438874999e-01,3.633177606761455736e-01,2.012325324714183683e+00
1.503381600000000000e+09,8.123000000000000398e+01,8.890000000000000568e+00,3.200000000000000067e-01,3.465478874649852714e-01,4.855094425939023295e-01,2.037942655608057763e+00
